113.989995897459,82.8484750911126
117.098190071424,78.9349541772168
118.386933315449,72.6139558731303
118.345220001119,67.3975088157108
117.156657134308,62.6905720006852
102.279510180432,52.4069877283666
89.9247580188559,49.2269113889628
79.8965139203427,48.0116078806654
50.1800882366393,57.4873736888612
46.5982136328788,62.6117749086027
74.6832761134673,59.2836580920977
91.8419506864286,67.3949013045557
100.723730345547,62.7832793435853
106.863395593806,63.1267074485368
111.137080800492,65.687367666143
114.955426946603,73.7351645179438
