121.81492379979,72.757921169353
123.804315079621,68.1732903987997
123.413150717322,61.7341235931524
122.022742903481,56.7062188591043
119.653612647596,52.4696579024478
101.288868838801,47.4599262290607
89.4363119718456,46.8723192191433
77.4231616633948,49.931100146647
52.5096386739809,65.3649064172513
51.2058931882041,71.9077538796929
75.7904201343063,62.5901963623048
94.3874033891559,65.9056315086466
105.250823572223,55.6967091690527
111.227131941559,53.768312763425
115.963970725861,56.3577127979663
120.393280350147,63.7033931972938
