100.259299304931,92.590555457412
103.089246547223,88.4716092929291
104.625,82.625
105.128533190975,76.6188171741578
102.375,69.875
85.120510456911,62.6469764511351
73.4153871246481,60.9983939784582
61.0387016576858,61.7127798935891
33.6380011864986,72.1092993799787
31.1097750261525,78.2831699398952
57.020488757904,73.8277510858833
74.6431782014758,80.6307440423824
87.2549609738834,72.6822266516152
93.4894231067347,71.9295937154017
97.6451520017962,75.3752506278211
100.591460835549,83.4311223083414
