98.044018766297,96.6494159301257
102.553219835606,94.4945092771333
106.482477865958,89.3781814885528
108.731726066112,84.6713840170701
109.723154832684,79.919721580656
99.1497864389947,64.0904731015479
90.5900531057224,55.8710235125674
79.5168726340856,50.2981790558779
50.5889102013544,45.6014788064376
45.3124668400241,49.6840944708291
69.9795125889131,58.7809454246304
81.8397128518005,73.4838548685112
96.7360958151,72.9061282718882
102.511614869188,75.3715600958281
104.387753207343,80.4334509622395
102.911395664507,88.8831949040743
