98.8465039207908,100.778214417593
102.913004480403,97.8730310902891
105.894127255445,92.1521233205895
107.291877517836,87.1262548277377
107.443126730743,82.2746210220585
94.2816714089494,68.5219005488414
84.4284354565872,61.9119087529634
73.6648093747624,57.8166799582872
43.3837070854617,59.6203376992563
39.125,63.375
65.7453601805159,67.8267192368235
78.8657203610317,80.778438473647
93.4354726244347,77.6227590867657
99.5513663099597,79.0478271026817
102.277990015599,83.7070284693538
102.291344298448,92.2847686111388
